timestamp,request_count,active_users,cpu_usage,memory_usage,db_query_time_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate
2026-04-14 07:35:00,113,55,25.08,39.5,18.03,74.07,139.04,218.1,0.0034
2026-04-14 07:40:00,103,51,26.18,38.8,17.9,71.8,123.01,204.11,0.0035
2026-04-14 07:45:00,148,70,29.44,39.57,18.37,82.9,140.64,219.37,0.0027
2026-04-14 07:50:00,116,55,28.98,38.5,18.46,76.37,124.65,197.28,0.0056
2026-04-14 07:55:00,110,53,28.8,37.26,20.01,74.2,126.0,192.97,0.0025
2026-04-14 08:00:00,370,169,44.28,51.45,26.8,105.81,207.73,303.07,0.0045
2026-04-14 08:05:00,368,170,44.6,49.55,25.86,104.69,226.96,336.04,0.0075
2026-04-14 08:10:00,355,165,44.72,47.81,24.02,101.22,204.47,341.21,0.0105
2026-04-14 08:15:00,376,175,46.43,49.87,23.99,101.98,217.62,306.78,0.0057
2026-04-14 08:20:00,364,164,44.73,50.45,24.52,102.61,204.38,305.52,0.0039
2026-04-14 08:25:00,366,165,44.51,51.23,24.59,108.96,219.46,376.46,0.0159
2026-04-14 08:30:00,384,173,45.15,52.8,23.49,103.01,207.72,363.87,0.0125
2026-04-14 08:35:00,395,178,44.26,53.09,23.28,106.72,205.55,357.07,0.0103
2026-04-14 08:40:00,404,181,43.57,53.03,24.87,113.15,213.37,387.89,0.0142
2026-04-14 08:45:00,384,169,44.03,52.12,25.11,108.32,229.59,389.97,0.0159
2026-04-14 08:50:00,387,172,43.66,53.03,25.26,109.09,219.96,366.57,0.0126
2026-04-14 08:55:00,353,156,43.04,50.84,24.32,104.3,220.34,306.53,0.0051
2026-04-14 09:00:00,360,161,43.03,52.27,24.21,99.01,211.11,314.76,0.0043
2026-04-14 09:05:00,375,166,42.57,52.47,24.86,105.89,212.6,349.27,0.0078
2026-04-14 09:10:00,359,162,41.83,50.32,24.47,103.73,207.47,307.22,0.0022
2026-04-14 09:15:00,385,176,47.65,51.78,26.38,107.93,224.8,345.5,0.0069
2026-04-14 09:20:00,367,168,45.92,50.85,26.3,101.75,214.22,304.73,0.0021
2026-04-14 09:25:00,389,177,48.21,51.97,26.64,107.91,222.84,302.11,0.0024
2026-04-14 09:30:00,349,161,45.27,50.98,26.18,104.6,197.25,310.96,0.004
2026-04-14 09:35:00,361,167,43.61,52.19,25.34,105.52,197.79,348.34,0.0092
2026-04-14 09:40:00,360,166,46.09,50.34,25.22,107.12,224.44,355.85,0.0089
2026-04-14 09:45:00,343,160,44.14,50.89,26.33,102.94,210.78,331.85,0.005
2026-04-14 09:50:00,363,172,43.41,48.97,25.54,92.86,184.58,267.32,0.0015
2026-04-14 09:55:00,357,165,42.65,51.04,25.38,95.73,176.88,295.68,0.0019
2026-04-14 10:00:00,356,163,42.87,50.53,25.37,97.73,200.95,290.49,0.0014
2026-04-14 10:05:00,349,157,43.96,49.82,24.06,98.21,199.12,284.17,0.0015
2026-04-14 10:10:00,337,149,42.13,49.05,23.95,101.87,215.4,318.56,0.0036
2026-04-14 10:15:00,377,167,49.16,51.7,27.27,109.45,242.17,330.85,0.0048
2026-04-14 10:20:00,369,165,46.21,51.13,25.59,106.9,234.69,321.76,0.0069
2026-04-14 10:25:00,360,161,46.25,50.41,25.63,106.04,242.99,302.65,0.0031
2026-04-14 10:30:00,363,161,43.03,51.84,25.29,98.96,212.42,283.48,0.001
2026-04-14 10:35:00,363,164,43.43,52.13,25.27,95.92,198.83,243.8,0.0015
2026-04-14 10:40:00,360,163,44.24,50.67,24.96,101.01,223.55,297.2,0.0021
2026-04-14 10:45:00,337,153,41.1,50.01,25.03,95.43,206.88,288.56,0.0035
2026-04-14 10:50:00,352,162,45.05,51.21,24.6,99.25,204.21,353.32,0.0088
2026-04-14 10:55:00,375,172,46.98,51.64,25.74,99.59,216.76,342.57,0.0068
2026-04-14 11:00:00,381,178,46.55,52.65,25.87,103.26,234.04,321.76,0.0067
2026-04-14 11:05:00,391,181,47.81,52.85,24.27,102.88,200.38,346.67,0.0103
2026-04-14 11:10:00,361,171,44.59,50.77,24.04,97.97,181.01,332.69,0.0085
2026-04-14 11:15:00,365,170,46.78,50.63,24.62,101.61,191.7,362.89,0.0111
2026-04-14 11:20:00,383,179,49.07,49.23,23.92,102.64,212.85,311.57,0.0054
2026-04-14 11:25:00,367,169,47.68,48.23,23.92,97.89,209.83,289.38,0.0025
2026-04-14 11:30:00,366,171,47.83,49.41,23.04,97.07,209.83,281.15,0.0034
2026-04-14 11:35:00,349,162,43.61,48.63,21.97,95.04,204.78,308.5,0.0056
2026-04-14 11:40:00,351,163,46.06,47.66,22.64,99.32,199.4,336.76,0.01
2026-04-14 11:45:00,375,172,47.01,50.41,22.01,98.08,188.41,345.33,0.0067
2026-04-14 11:50:00,330,153,45.1,47.73,20.66,97.13,203.47,299.47,0.0034
2026-04-14 11:55:00,341,156,46.27,47.3,20.48,92.9,194.39,293.67,0.0031
2026-04-14 12:00:00,452,209,54.54,56.1,24.34,102.06,234.11,310.28,0.0052
2026-04-14 12:05:00,475,217,53.53,56.23,25.27,101.17,216.74,299.09,0.0048
2026-04-14 12:10:00,470,212,51.5,56.89,24.6,101.48,204.2,316.73,0.0048
2026-04-14 12:15:00,510,231,57.86,58.28,25.39,108.79,219.16,370.74,0.0099
2026-04-14 12:20:00,525,237,55.78,59.35,26.02,110.69,239.04,382.3,0.013
2026-04-14 12:25:00,509,230,53.15,57.6,25.83,106.56,239.34,344.01,0.0076
2026-04-14 12:30:00,467,210,50.85,54.18,24.43,108.78,241.33,359.65,0.0093
2026-04-14 12:35:00,540,240,56.34,59.25,28.5,122.67,267.64,420.35,0.0172
2026-04-14 12:40:00,513,228,53.91,58.36,28.1,112.79,249.67,414.05,0.0178
2026-04-14 12:45:00,499,225,54.26,58.8,28.01,110.9,249.02,380.7,0.0107
2026-04-14 12:50:00,545,247,58.77,61.19,28.75,116.22,238.22,364.96,0.0108
2026-04-14 12:55:00,535,243,57.71,62.78,29.98,118.34,246.13,402.56,0.0173
2026-04-14 13:00:00,531,243,56.73,62.27,30.12,112.11,241.31,388.46,0.0122
2026-04-14 13:05:00,474,215,52.7,59.14,26.92,98.96,220.57,312.98,0.0026
2026-04-14 13:10:00,514,232,54.66,59.53,26.76,100.96,221.68,325.49,0.0064
2026-04-14 13:15:00,543,246,54.32,60.43,26.71,110.02,240.58,365.88,0.0107
2026-04-14 13:20:00,519,235,54.03,59.63,26.8,106.4,229.73,346.73,0.0091
2026-04-14 13:25:00,532,240,56.54,60.17,28.16,112.84,249.42,354.93,0.0088
2026-04-14 13:30:00,531,237,56.25,60.25,27.13,112.49,231.06,363.59,0.009
2026-04-14 13:35:00,542,238,53.67,59.97,26.88,110.07,222.68,377.72,0.0116
2026-04-14 13:40:00,489,217,50.29,57.25,27.76,108.4,197.27,350.11,0.0079
2026-04-14 13:45:00,511,227,54.14,58.64,28.49,107.01,210.13,361.92,0.0119
2026-04-14 13:50:00,454,204,48.36,54.27,25.93,97.17,197.92,309.68,0.005
2026-04-14 13:55:00,514,230,54.36,58.52,26.38,97.95,200.94,303.75,0.0058
2026-04-14 14:00:00,527,234,54.88,57.63,26.09,101.95,212.36,328.46,0.0085
2026-04-14 14:05:00,450,200,50.01,53.93,23.87,91.84,192.99,283.42,0.0028
2026-04-14 14:10:00,502,226,52.83,58.89,25.38,106.41,256.12,360.79,0.0095
2026-04-14 14:15:00,478,214,49.95,58.07,25.79,102.79,228.99,362.92,0.009
2026-04-14 14:20:00,450,203,51.07,56.94,26.03,103.13,231.92,370.63,0.0103
2026-04-14 14:25:00,486,217,54.72,57.74,26.46,107.55,237.25,363.47,0.0114
2026-04-14 14:30:00,472,211,54.32,58.63,25.05,102.68,227.14,321.52,0.0044
2026-04-14 14:35:00,493,220,56.59,60.79,27.22,109.36,241.29,327.92,0.0079
2026-04-14 14:40:00,505,228,57.32,59.98,27.1,108.39,234.05,353.23,0.0076
2026-04-14 14:45:00,539,244,60.34,61.14,28.19,113.24,247.94,371.38,0.0121
2026-04-14 14:50:00,538,247,58.26,62.15,27.39,116.99,269.85,364.95,0.0095
2026-04-14 14:55:00,507,230,57.8,61.81,27.2,111.45,253.68,408.89,0.0157
2026-04-14 15:00:00,447,203,54.72,56.52,25.46,100.24,208.33,358.59,0.0125
2026-04-14 15:05:00,536,243,60.21,60.24,26.11,105.7,226.29,388.65,0.0125
2026-04-14 15:10:00,520,237,57.68,59.19,25.21,102.56,211.5,367.7,0.0145
2026-04-14 15:15:00,458,207,51.03,53.56,23.72,94.76,202.79,347.86,0.0089
2026-04-14 15:20:00,527,241,56.21,57.87,26.19,104.12,219.94,371.64,0.0109
2026-04-14 15:25:00,467,214,54.63,56.05,25.27,93.7,207.14,334.64,0.0064
2026-04-14 15:30:00,511,231,55.14,57.11,24.78,90.97,208.04,333.14,0.0071
2026-04-14 15:35:00,511,231,56.69,57.59,25.34,93.08,210.11,365.86,0.0116
2026-04-14 15:40:00,511,231,55.54,57.26,26.41,97.41,220.09,355.05,0.0113
2026-04-14 15:45:00,562,259,58.29,62.02,27.11,104.55,229.58,400.69,0.0173
2026-04-14 15:50:00,513,238,53.32,58.66,26.11,100.69,223.82,317.65,0.007
2026-04-14 15:55:00,477,222,50.3,58.19,25.23,97.27,196.6,349.38,0.009
2026-04-14 16:00:00,572,263,58.5,62.62,28.87,108.81,230.07,404.14,0.0145
2026-04-14 16:05:00,554,257,58.71,62.33,28.42,104.46,222.51,391.18,0.0128
2026-04-14 16:10:00,526,245,56.94,60.76,28.67,105.18,236.1,347.65,0.0068
2026-04-14 16:15:00,497,225,53.96,58.76,28.84,103.19,242.38,311.67,0.0068
2026-04-14 16:20:00,463,211,50.0,55.87,29.01,96.15,207.22,284.25,0.0039
2026-04-14 16:25:00,542,246,56.07,60.67,29.06,106.58,233.5,347.35,0.0069
2026-04-14 16:30:00,463,208,50.5,55.79,25.75,98.26,196.21,308.55,0.0024
2026-04-14 16:35:00,443,201,49.8,53.99,26.65,98.89,201.21,306.74,0.0038
2026-04-14 16:40:00,488,226,52.65,58.22,28.85,106.67,235.8,341.92,0.0086
2026-04-14 16:45:00,460,214,50.55,57.04,27.42,97.89,192.49,268.35,0.003
2026-04-14 16:50:00,450,211,50.43,56.88,24.05,95.25,194.01,293.83,0.0037
2026-04-14 16:55:00,495,234,54.21,58.71,25.64,99.68,218.12,322.3,0.0066
2026-04-14 17:00:00,464,217,53.85,56.6,24.09,101.22,219.73,351.8,0.0111
2026-04-14 17:05:00,456,209,52.21,55.8,23.52,99.22,210.33,324.91,0.0072
2026-04-14 17:10:00,453,208,52.59,55.96,24.48,98.83,218.94,318.72,0.0047
2026-04-14 17:15:00,460,211,55.33,56.89,25.92,105.0,223.16,353.87,0.0086
2026-04-14 17:20:00,530,239,59.9,60.6,29.28,110.34,234.08,400.27,0.0147
2026-04-14 17:25:00,543,245,61.48,60.36,29.06,111.71,223.93,428.11,0.0178
2026-04-14 17:30:00,501,227,56.41,58.79,27.05,109.78,229.75,389.68,0.0143
2026-04-14 17:35:00,500,226,54.71,58.68,27.93,108.95,232.78,383.86,0.0143
2026-04-14 17:40:00,452,203,51.07,54.43,26.91,100.58,205.74,338.06,0.0076
2026-04-14 17:45:00,454,204,51.13,52.6,26.12,96.88,192.85,316.0,0.0084
2026-04-14 17:50:00,482,216,54.7,55.07,27.2,97.53,203.84,290.11,0.0036
2026-04-14 17:55:00,512,226,55.15,56.29,27.13,99.19,212.09,319.74,0.0059
2026-04-14 18:00:00,337,147,43.04,47.42,24.31,78.42,147.81,220.83,0.0022
2026-04-14 18:05:00,346,149,45.27,47.42,26.26,82.86,147.72,263.16,0.0014
2026-04-14 18:10:00,333,145,44.27,47.25,24.96,80.93,139.89,239.17,0.0021
2026-04-14 18:15:00,323,138,43.19,46.63,24.92,83.66,144.02,241.79,0.0029
2026-04-14 18:20:00,349,153,45.02,50.14,24.14,83.12,147.24,238.27,0.0019
2026-04-14 18:25:00,330,143,41.69,49.89,22.65,77.14,143.28,232.91,0.002
2026-04-14 18:30:00,349,152,41.6,52.06,23.95,83.33,161.34,247.31,0.0039
2026-04-14 18:35:00,321,140,38.0,50.02,23.07,80.68,153.93,244.29,0.0033
2026-04-14 18:40:00,349,151,41.46,52.03,23.01,81.78,164.32,207.83,0.0015
2026-04-14 18:45:00,366,160,44.77,52.59,23.95,86.65,180.51,283.38,0.0034
2026-04-14 18:50:00,360,157,45.65,53.35,25.37,86.64,182.26,261.19,0.0033
2026-04-14 18:55:00,330,142,45.02,50.96,23.38,81.26,168.79,261.34,0.0075
2026-04-14 19:00:00,331,144,46.58,49.14,25.31,89.07,175.62,294.8,0.0063
2026-04-14 19:05:00,319,137,44.8,46.34,24.96,85.03,158.19,283.56,0.0035
2026-04-14 19:10:00,354,151,46.28,50.33,26.37,87.46,167.1,271.2,0.0034
2026-04-14 19:15:00,331,142,46.3,49.41,25.92,85.52,179.32,261.85,0.0021
2026-04-14 19:20:00,317,136,43.24,49.02,26.91,78.81,179.22,245.34,0.0029
2026-04-14 19:25:00,342,149,42.78,51.69,27.81,83.21,182.77,256.78,0.003
2026-04-14 19:30:00,329,144,41.55,48.78,26.07,82.23,174.82,235.6,0.0023
2026-04-14 19:35:00,336,147,41.66,48.75,26.42,89.84,194.98,275.75,0.0018
2026-04-14 19:40:00,348,154,43.0,49.23,25.5,88.41,199.14,313.46,0.0027
2026-04-14 19:45:00,347,154,41.93,49.98,24.97,87.42,177.4,279.68,0.003
2026-04-14 19:50:00,354,154,43.57,49.61,26.47,90.16,209.73,294.15,0.002
2026-04-14 19:55:00,381,163,44.81,49.99,26.72,98.35,230.95,319.88,0.0082
2026-04-14 20:00:00,370,163,46.27,48.42,26.88,98.08,203.4,308.82,0.0097
2026-04-14 20:05:00,352,155,42.98,49.03,27.23,88.62,170.6,286.38,0.0056
2026-04-14 20:10:00,331,148,41.71,47.27,26.64,89.74,200.75,294.35,0.0035
2026-04-14 20:15:00,344,153,42.44,47.75,25.45,85.13,189.95,261.33,0.0027
2026-04-14 20:20:00,345,154,43.2,48.74,27.12,85.82,177.63,289.31,0.0011
2026-04-14 20:25:00,322,142,43.13,46.85,26.67,80.92,165.99,261.05,0.0026
2026-04-14 20:30:00,302,139,41.91,44.32,26.0,86.18,180.56,287.57,0.0045
2026-04-14 20:35:00,310,143,41.92,43.72,25.37,88.7,189.65,289.3,0.006
2026-04-14 20:40:00,285,130,41.05,43.0,25.74,89.12,195.8,279.93,0.0041
2026-04-14 20:45:00,337,150,45.48,47.04,28.53,98.05,212.97,313.02,0.0043
2026-04-14 20:50:00,275,126,40.93,43.74,25.95,88.74,184.78,282.74,0.0038
2026-04-14 20:55:00,299,136,42.55,45.86,27.07,88.88,179.52,260.0,0.0043
2026-04-14 21:00:00,287,132,42.06,43.73,25.9,86.16,165.12,263.35,0.0051
2026-04-14 21:05:00,282,131,38.56,42.4,22.54,78.22,142.45,252.55,0.0061
2026-04-14 21:10:00,314,144,40.46,47.12,22.31,78.34,148.86,254.26,0.0056
2026-04-14 21:15:00,298,138,40.26,47.56,23.03,77.46,152.97,214.89,0.0048
2026-04-14 21:20:00,324,148,41.69,49.64,24.78,90.4,167.3,239.51,0.0037
2026-04-14 21:25:00,303,137,40.02,47.55,24.6,85.34,180.08,239.67,0.0018
2026-04-14 21:30:00,318,146,41.87,48.06,25.53,90.58,180.96,253.02,0.0039
2026-04-14 21:35:00,330,151,43.27,48.68,28.13,99.77,192.67,312.57,0.0027
2026-04-14 21:40:00,329,151,43.7,49.9,28.18,98.99,195.76,299.27,0.0017
2026-04-14 21:45:00,333,153,42.49,50.27,27.08,92.31,161.49,289.65,0.0021
2026-04-14 21:50:00,301,140,38.31,48.7,25.48,83.97,156.66,284.11,0.0015
2026-04-14 21:55:00,290,131,39.43,47.53,26.65,86.01,157.16,275.52,0.0033
2026-04-14 22:00:00,96,43,25.15,37.18,20.52,68.48,105.22,173.59,0.0016
2026-04-14 22:05:00,119,52,25.93,38.4,21.86,73.6,124.6,197.3,0.0025
2026-04-14 22:10:00,127,55,25.84,38.58,21.44,72.14,127.34,196.12,0.002
2026-04-14 22:15:00,80,34,25.18,34.89,19.4,63.49,125.35,172.43,0.003
2026-04-14 22:20:00,90,41,26.27,35.26,18.06,62.93,120.78,187.13,0.0064
2026-04-14 22:25:00,115,56,28.52,35.57,20.13,67.34,128.72,177.38,0.0035
2026-04-14 22:30:00,101,48,28.39,34.91,18.97,64.82,121.83,186.05,0.003
2026-04-14 22:35:00,95,45,27.44,34.79,18.92,60.83,96.78,160.91,0.003
2026-04-14 22:40:00,98,48,28.91,32.68,17.78,58.32,101.21,173.7,0.0025
2026-04-14 22:45:00,116,57,27.74,34.06,20.06,64.45,114.22,154.48,0.005
2026-04-14 22:50:00,134,63,27.41,34.38,19.96,62.54,111.59,186.58,0.0031
2026-04-14 22:55:00,111,55,24.62,34.18,17.96,57.74,97.56,156.48,0.0032
2026-04-14 23:00:00,116,59,26.51,35.52,18.19,61.09,111.29,150.77,0.0054
2026-04-14 23:05:00,101,54,26.71,34.48,19.59,64.18,110.69,176.62,0.0027
2026-04-14 23:10:00,82,46,24.71,34.16,18.11,64.3,116.97,177.61,0.0021
2026-04-14 23:15:00,117,62,27.05,36.81,18.72,63.32,118.7,179.76,0.0017
2026-04-14 23:20:00,112,57,28.94,36.28,20.22,62.79,126.37,187.79,0.0037
2026-04-14 23:25:00,95,49,26.34,36.85,20.16,66.88,123.88,187.23,0.0063
2026-04-14 23:30:00,116,54,28.25,36.98,19.09,72.44,144.22,196.91,0.0059
2026-04-14 23:35:00,119,56,27.35,38.53,19.59,67.8,130.54,166.65,0.0043
2026-04-14 23:40:00,110,52,28.64,37.45,19.46,65.2,122.89,168.24,0.0048
2026-04-14 23:45:00,121,56,30.03,36.98,19.69,69.51,124.82,179.39,0.0058
2026-04-14 23:50:00,160,76,30.08,38.77,21.05,73.9,138.04,196.94,0.0051
2026-04-14 23:55:00,116,55,26.95,35.26,19.96,69.09,122.94,183.3,0.0038
2026-04-15 00:00:00,127,59,24.87,36.89,19.71,66.51,117.96,196.79,0.0019
2026-04-15 00:05:00,90,42,24.87,33.28,18.72,66.33,123.63,175.17,0.0019
2026-04-15 00:10:00,106,45,29.4,35.9,20.94,70.73,133.15,192.13,0.0033
2026-04-15 00:15:00,117,50,26.28,35.62,19.42,68.07,126.74,174.31,0.0067
2026-04-15 00:20:00,119,47,24.83,36.78,17.2,62.28,122.85,142.74,0.0099
2026-04-15 00:25:00,129,50,26.76,37.34,17.75,68.43,134.44,211.23,0.0065
2026-04-15 00:30:00,135,56,27.78,37.93,18.75,69.54,127.76,188.89,0.007
2026-04-15 00:35:00,113,47,26.13,36.06,17.91,67.15,119.19,183.86,0.0042
2026-04-15 00:40:00,100,41,23.12,35.73,17.11,68.49,121.37,202.75,0.0011
2026-04-15 00:45:00,116,48,25.83,36.75,17.66,66.94,135.19,173.32,0.0023
2026-04-15 00:50:00,122,49,28.2,35.56,18.06,69.11,125.07,197.09,0.0014
2026-04-15 00:55:00,121,49,32.48,34.83,17.52,65.94,124.91,169.96,0.005
2026-04-15 01:00:00,107,49,32.2,33.87,18.41,66.8,135.28,168.83,0.0029
2026-04-15 01:05:00,97,49,28.16,33.02,15.21,66.95,131.8,179.24,0.0015
2026-04-15 01:10:00,135,65,30.31,36.9,17.57,68.14,130.55,183.29,0.0013
2026-04-15 01:15:00,136,66,30.95,37.09,18.49,72.08,124.37,218.44,0.0028
2026-04-15 01:20:00,144,67,29.99,36.88,19.12,78.73,152.58,228.63,0.0049
2026-04-15 01:25:00,157,71,32.01,37.34,17.73,78.95,148.11,235.4,0.0015
2026-04-15 01:30:00,139,63,31.45,36.12,18.21,75.12,133.57,205.75,0.0046
2026-04-15 01:35:00,115,51,31.08,34.81,17.69,69.53,128.51,176.99,0.0076
2026-04-15 01:40:00,122,56,31.82,34.47,19.72,68.32,137.48,167.29,0.0063
2026-04-15 01:45:00,123,60,31.31,34.21,19.95,76.44,151.46,185.16,0.0069
2026-04-15 01:50:00,115,57,28.95,35.07,18.5,72.28,134.71,173.79,0.0043
2026-04-15 01:55:00,132,64,27.85,36.47,17.1,66.55,124.25,184.2,0.0026
2026-04-15 02:00:00,140,64,29.1,36.96,17.25,67.27,126.31,191.33,0.0015
2026-04-15 02:05:00,126,59,27.71,36.38,18.23,66.8,120.24,166.7,0.0031
2026-04-15 02:10:00,125,56,27.44,36.39,19.59,69.89,127.17,175.06,0.0018
2026-04-15 02:15:00,125,55,29.47,36.32,20.02,80.85,142.81,213.44,0.0023
2026-04-15 02:20:00,169,77,34.3,39.46,21.39,88.51,156.57,300.55,0.0035
2026-04-15 02:25:00,143,67,29.82,38.42,20.1,83.38,153.57,251.5,0.0012
2026-04-15 02:30:00,152,70,30.15,37.3,19.92,85.89,155.84,255.95,0.0018
2026-04-15 02:35:00,152,69,29.61,37.44,21.09,90.34,165.24,239.85,0.0022
2026-04-15 02:40:00,126,56,28.53,34.68,19.8,84.85,148.67,238.85,0.0025
2026-04-15 02:45:00,131,56,25.49,36.06,20.16,86.19,146.87,255.47,0.0022
2026-04-15 02:50:00,107,44,22.73,35.76,18.94,77.14,129.1,208.4,0.0026
2026-04-15 02:55:00,135,54,25.84,36.75,20.54,78.15,132.99,221.61,0.0065
2026-04-15 03:00:00,104,42,25.96,35.09,20.54,73.64,126.4,210.54,0.0023
2026-04-15 03:05:00,142,60,29.04,35.26,21.68,80.91,147.3,230.17,0.0032
2026-04-15 03:10:00,109,47,28.0,34.93,22.89,72.71,142.58,219.4,0.0033
2026-04-15 03:15:00,137,58,30.08,37.46,20.38,79.78,159.53,219.49,0.003
2026-04-15 03:20:00,92,35,28.66,36.09,20.57,75.82,142.51,192.69,0.0014
2026-04-15 03:25:00,131,54,32.92,39.64,22.18,85.28,157.75,233.38,0.0022
2026-04-15 03:30:00,101,41,28.52,36.25,21.03,75.94,124.67,197.07,0.0023
2026-04-15 03:35:00,121,50,30.78,38.18,21.69,83.71,142.46,178.16,0.0056
2026-04-15 03:40:00,112,46,30.16,38.85,21.69,86.69,144.61,198.25,0.0075
2026-04-15 03:45:00,92,41,31.78,35.7,21.36,84.11,150.55,179.58,0.0061
2026-04-15 03:50:00,107,48,29.96,36.26,21.81,85.36,169.07,201.03,0.0034
2026-04-15 03:55:00,123,60,30.13,36.77,22.35,82.74,155.78,223.33,0.0015
2026-04-15 04:00:00,86,45,25.57,35.6,20.91,77.78,130.06,204.02,0.0014
2026-04-15 04:05:00,127,66,27.01,35.34,20.5,83.55,145.14,225.08,0.003
2026-04-15 04:10:00,128,64,28.16,37.56,20.86,82.59,144.56,221.51,0.0016
2026-04-15 04:15:00,123,62,28.32,37.1,20.15,85.9,165.11,235.31,0.0018
2026-04-15 04:20:00,115,57,28.61,37.52,21.97,80.45,136.44,265.16,0.0016
2026-04-15 04:25:00,118,54,29.4,37.43,20.36,79.07,132.83,233.64,0.0021
2026-04-15 04:30:00,146,70,30.56,39.32,21.57,77.95,144.7,223.81,0.0012
2026-04-15 04:35:00,123,59,28.49,35.51,21.02,79.08,132.84,205.06,0.0016
2026-04-15 04:40:00,138,63,28.04,36.24,20.24,79.71,144.51,180.21,0.0013
2026-04-15 04:45:00,107,48,25.33,35.67,19.86,77.03,132.92,189.96,0.0015
2026-04-15 04:50:00,105,45,25.66,35.88,21.03,81.53,152.57,227.0,0.0016
2026-04-15 04:55:00,141,60,28.89,36.27,20.86,83.55,156.53,272.18,0.0019
2026-04-15 05:00:00,142,61,30.3,36.75,22.22,94.39,175.66,282.0,0.0019
2026-04-15 05:05:00,136,62,30.65,35.85,22.75,93.96,181.02,265.88,0.0026
2026-04-15 05:10:00,123,55,31.7,34.56,21.34,89.03,170.19,268.09,0.0059
2026-04-15 05:15:00,128,60,29.58,33.77,19.42,82.47,144.07,263.18,0.0066
2026-04-15 05:20:00,127,61,28.95,35.04,19.7,79.59,138.59,215.09,0.0054
2026-04-15 05:25:00,128,62,27.62,36.62,18.51,80.03,129.3,225.11,0.0049
2026-04-15 05:30:00,145,71,31.07,39.83,16.95,78.95,132.52,252.92,0.0077
2026-04-15 05:35:00,141,68,29.69,37.77,16.58,81.39,125.77,236.51,0.0046
2026-04-15 05:40:00,94,49,28.19,35.93,18.85,79.64,152.63,203.47,0.0053
2026-04-15 05:45:00,130,66,32.3,38.64,19.67,83.72,161.08,241.91,0.0073
2026-04-15 05:50:00,122,58,31.36,37.35,19.83,83.3,162.27,212.92,0.0046
2026-04-15 05:55:00,143,68,32.34,37.51,20.78,85.44,157.25,250.57,0.0019
2026-04-15 06:00:00,111,55,29.47,34.75,19.67,82.0,154.36,262.17,0.0065
2026-04-15 06:05:00,139,66,30.36,36.09,19.68,89.97,176.0,259.95,0.0035
2026-04-15 06:10:00,114,55,27.75,35.24,20.36,87.27,172.14,269.7,0.0032
2026-04-15 06:15:00,135,63,28.98,37.99,20.91,88.65,169.25,270.29,0.003
2026-04-15 06:20:00,110,49,30.11,37.63,20.72,87.77,174.98,280.18,0.0047
2026-04-15 06:25:00,117,49,28.28,36.13,20.81,85.27,157.3,238.48,0.0039
2026-04-15 06:30:00,122,48,28.85,35.71,19.51,80.18,151.24,231.78,0.0032
2026-04-15 06:35:00,121,50,29.68,37.15,18.65,70.75,133.09,203.43,0.004
2026-04-15 06:40:00,125,47,29.12,36.59,17.08,66.65,116.27,175.8,0.0041
2026-04-15 06:45:00,139,53,30.57,37.42,18.55,76.84,125.36,203.54,0.0032
2026-04-15 06:50:00,118,43,26.58,34.63,17.54,75.96,126.96,206.77,0.0049
2026-04-15 06:55:00,142,54,30.68,37.53,19.83,81.91,144.55,210.56,0.0055
2026-04-15 07:00:00,115,39,30.22,34.17,19.2,86.91,155.04,210.06,0.0012
2026-04-15 07:05:00,139,52,31.02,34.33,18.01,84.64,164.02,198.97,0.0025
2026-04-15 07:10:00,136,49,29.05,35.91,17.98,75.12,151.67,177.19,0.0022
2026-04-15 07:15:00,94,34,27.43,35.81,18.92,77.2,152.87,197.58,0.0015
2026-04-15 07:20:00,111,41,26.6,36.38,18.72,81.42,159.05,203.59,0.0034
2026-04-15 07:25:00,83,29,23.51,34.76,19.23,80.1,147.49,221.17,0.003
2026-04-15 07:30:00,139,55,27.92,38.78,20.09,87.96,165.56,219.52,0.0024
2026-04-15 07:35:00,121,49,29.47,37.88,20.84,80.54,154.66,220.55,0.0023
2026-04-15 07:40:00,101,40,28.67,36.13,18.41,76.92,145.47,203.37,0.0046
2026-04-15 07:45:00,107,42,27.61,35.91,18.21,74.4,142.42,195.9,0.006
2026-04-15 07:50:00,88,35,23.72,33.31,16.94,72.99,133.62,197.16,0.0041
2026-04-15 07:55:00,121,51,26.72,35.7,16.73,80.31,144.1,176.31,0.0035
2026-04-15 08:00:00,379,166,45.3,50.33,24.03,109.02,224.2,269.12,0.0025
2026-04-15 08:05:00,383,169,45.68,50.31,23.61,110.11,223.63,308.03,0.0039
2026-04-15 08:10:00,375,168,48.05,49.12,23.25,106.19,235.04,316.94,0.0039
2026-04-15 08:15:00,361,163,46.2,47.82,24.37,106.1,220.7,292.96,0.0048
2026-04-15 08:20:00,375,172,43.33,49.73,24.51,104.59,242.52,343.82,0.0078
2026-04-15 08:25:00,376,172,43.53,50.94,25.55,111.98,261.56,331.3,0.0067
2026-04-15 08:30:00,407,184,47.06,52.42,24.5,108.95,229.68,327.42,0.0065
2026-04-15 08:35:00,368,165,45.22,49.88,23.13,104.51,228.84,342.27,0.0066
2026-04-15 08:40:00,389,175,46.42,50.36,25.82,113.5,240.39,351.59,0.0088
2026-04-15 08:45:00,378,172,45.22,50.97,26.46,105.49,224.66,308.62,0.0021
