timestamp,request_count,active_users,cpu_usage,memory_usage,db_query_time_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,error_rate,cpu_change_5m,memory_change_5m,db_change_5m,cpu_2h_mean,cpu_2h_std,memory_2h_mean,memory_2h_std,cpu_percentile,memory_percentile,cpu_memory_stress,cpu_load_stress
2026-05-28 16:05:00,500,217,50.76,56.27,18.73,98.03,182.75,296.03,0.0022,1.408,-1.021,0.014,51.35,2.06,56.65,2.04,84.3,87.0,0.2856,0.3172
2026-05-28 16:10:00,482,209,52.94,54.54,19.1,92.65,175.63,231.87,0.0032,1.362,-0.543,-0.136,51.53,2.01,56.7,1.96,89.9,81.7,0.2887,0.3189
2026-05-28 16:15:00,482,211,53.49,55.19,18.46,94.2,189.03,258.48,0.00375,-1.469,0.675,-0.341,51.64,2.04,56.68,1.97,91.3,83.7,0.2952,0.3224
2026-05-28 16:20:00,481,210,50.0,55.89,18.41,91.91,170.94,269.2,0.00191,-0.296,0.661,0.618,51.56,2.06,56.66,1.98,82.6,85.9,0.2794,0.3004
2026-05-28 16:25:00,544,239,52.89,56.51,19.69,100.45,201.49,295.62,0.00082,0.471,0.385,0.643,51.54,2.05,56.66,1.98,89.8,87.8,0.2989,0.36
2026-05-28 16:30:00,548,242,50.94,56.66,19.7,100.07,194.56,279.16,0.00092,-1.797,-1.153,-0.285,51.47,2.04,56.63,1.97,84.8,88.3,0.2886,0.3489
2026-05-28 16:35:00,505,224,49.3,54.2,19.12,98.75,193.68,298.9,0.00119,0.639,-0.882,-0.313,51.2,1.86,56.43,1.97,81.0,80.8,0.2672,0.3115
2026-05-28 16:40:00,508,224,52.22,54.9,19.07,94.84,177.35,293.72,0.00096,0.884,-0.536,0.23,51.24,1.88,56.38,1.99,88.0,82.8,0.2867,0.3314
2026-05-28 16:45:00,473,211,51.07,53.13,19.58,96.76,199.74,297.26,0.00368,0.955,0.783,-0.12,51.18,1.85,56.2,2.08,85.1,77.6,0.2713,0.3022
2026-05-28 16:50:00,531,239,54.13,56.46,18.83,95.46,191.37,299.41,0.00243,0.04,1.46,-0.685,51.14,1.79,56.12,2.03,93.0,87.6,0.3056,0.3594
2026-05-28 16:55:00,487,221,51.15,56.05,18.21,94.35,202.59,272.88,0.00084,-0.424,0.353,-0.137,51.16,1.79,56.16,2.02,85.3,86.4,0.2867,0.3112
2026-05-28 17:00:00,510,232,53.28,57.17,18.56,93.99,186.98,283.16,0.00121,0.549,1.504,0.079,51.14,1.76,56.13,1.99,90.8,90.0,0.3046,0.3394
2026-05-28 17:05:00,534,242,52.25,59.06,18.37,95.35,185.05,268.01,0.00126,-2.125,0.025,-0.399,51.14,1.76,56.21,2.08,88.1,95.3,0.3085,0.3489
2026-05-28 17:10:00,465,209,49.03,57.22,17.76,90.13,165.62,258.51,0.00108,0.3,0.101,0.367,51.16,1.73,56.32,2.06,80.4,90.2,0.2806,0.2853
2026-05-28 17:15:00,517,229,52.84,59.26,19.1,95.48,168.44,322.24,0.00386,1.176,0.21,0.414,51.26,1.76,56.65,1.85,89.6,95.7,0.3132,0.3417
2026-05-28 17:20:00,519,230,51.38,57.64,18.59,95.84,177.96,312.42,0.00358,-2.358,-2.475,-0.452,51.21,1.74,56.79,1.79,85.8,91.5,0.2962,0.3331
2026-05-28 17:25:00,470,208,48.13,54.31,18.2,91.69,166.76,283.06,0.00178,1.257,-0.883,0.183,51.08,1.85,56.74,1.84,78.0,81.1,0.2614,0.2825
2026-05-28 17:30:00,502,223,53.9,55.87,18.95,95.54,168.37,256.92,0.0011,2.869,1.552,0.297,51.33,1.8,56.73,1.85,92.4,85.9,0.3011,0.3383
2026-05-28 17:35:00,491,218,53.87,57.41,18.79,93.64,191.6,279.88,0.00121,-0.499,0.536,0.212,51.4,1.87,56.71,1.83,92.3,90.8,0.3093,0.3306
2026-05-28 17:40:00,526,237,52.9,56.94,19.38,93.02,189.59,249.67,0.00084,-2.622,-1.338,-0.2,51.45,1.89,56.58,1.69,89.8,89.2,0.3012,0.3477
2026-05-28 17:45:00,461,211,48.62,54.74,18.39,87.19,180.45,206.79,0.00203,-0.812,-0.16,0.026,51.46,1.87,56.41,1.65,79.3,82.3,0.2662,0.2801
2026-05-28 17:50:00,497,224,51.27,56.63,19.43,93.63,173.71,282.4,0.00141,4.918,2.494,1.243,51.59,1.74,56.3,1.53,85.6,88.2,0.2903,0.3183
2026-05-28 17:55:00,554,250,58.46,59.73,20.88,102.44,211.94,319.22,0.00475,-1.91,-3.085,-0.649,51.87,2.24,56.35,1.63,99.1,96.6,0.3492,0.4047
2026-05-28 18:00:00,347,157,47.46,50.46,18.13,84.81,157.05,244.87,0.00092,-5.323,-4.813,-1.422,51.76,2.39,56.09,2.02,75.9,64.4,0.2394,0.2057
2026-05-28 18:05:00,340,155,47.81,50.1,18.03,86.51,168.06,260.48,0.00108,-0.461,-0.518,0.369,51.64,2.52,55.84,2.36,76.9,62.3,0.2396,0.2031
2026-05-28 18:10:00,326,152,46.53,49.42,18.87,89.2,167.98,291.14,0.00096,-2.402,-1.314,-0.131,51.37,2.71,55.62,2.69,72.5,58.3,0.23,0.1897
2026-05-28 18:15:00,307,148,43.01,47.47,17.77,85.18,153.96,243.73,0.00246,0.962,-0.673,-0.118,50.94,3.16,55.3,3.17,57.0,49.2,0.2042,0.1649
2026-05-28 18:20:00,365,174,48.46,48.07,18.63,87.75,157.39,259.82,0.00443,1.485,0.469,0.379,50.87,3.19,54.98,3.49,78.9,51.7,0.233,0.2212
2026-05-28 18:25:00,314,150,45.98,48.41,18.53,86.23,157.11,248.07,0.00382,0.232,0.862,-0.059,50.58,3.31,54.64,3.72,70.3,53.3,0.2226,0.1804
2026-05-28 18:30:00,350,165,48.92,49.8,18.52,86.05,164.94,257.45,0.00369,1.014,-0.653,-0.059,50.5,3.33,54.35,3.82,80.1,60.5,0.2436,0.214
2026-05-28 18:35:00,311,152,48.01,47.11,18.41,83.23,152.47,234.81,0.00426,-0.056,-0.602,-0.386,50.45,3.36,54.06,4.09,77.6,47.9,0.2261,0.1866
2026-05-28 18:40:00,313,150,48.81,48.59,17.75,82.51,145.99,233.51,0.00169,-0.293,0.699,-0.196,50.3,3.35,53.79,4.24,79.9,54.1,0.2372,0.191
2026-05-28 18:45:00,322,155,47.42,48.5,18.02,82.81,152.78,248.05,0.00226,-0.826,0.39,0.141,50.15,3.4,53.6,4.37,75.8,53.6,0.23,0.1908
2026-05-28 18:50:00,333,158,47.16,49.38,18.03,79.57,154.41,215.42,0.00245,-0.387,0.779,-0.541,49.86,3.34,53.31,4.41,74.9,58.0,0.2328,0.1963
2026-05-28 18:55:00,337,156,46.65,50.06,16.93,78.36,145.12,227.07,0.00102,0.665,0.454,-0.441,49.67,3.39,53.06,4.42,73.0,62.1,0.2335,0.1965
2026-05-28 19:00:00,359,169,48.49,50.28,17.14,79.74,153.7,218.64,0.00188,-0.027,-0.083,-0.321,49.47,3.31,52.77,4.36,79.0,63.3,0.2438,0.2178
2026-05-28 19:05:00,334,154,46.59,49.9,16.29,78.88,150.95,221.9,0.00169,-1.497,-0.528,-0.612,49.24,3.3,52.39,4.19,72.8,61.1,0.2325,0.1947
2026-05-28 19:10:00,326,145,45.5,49.23,15.92,79.75,137.05,215.11,0.00198,-0.338,0.609,-0.033,49.09,3.39,52.05,4.1,68.2,57.3,0.224,0.1853
2026-05-28 19:15:00,348,157,45.92,51.11,16.23,80.26,137.1,233.02,0.00283,0.05,1.505,0.482,48.8,3.35,51.72,3.81,70.0,68.2,0.2347,0.1995
2026-05-28 19:20:00,353,159,45.6,52.23,16.88,80.43,141.35,223.5,0.00127,-0.515,0.379,0.068,48.56,3.37,51.49,3.59,68.7,74.1,0.2382,0.2013
2026-05-28 19:25:00,336,152,44.89,51.87,16.36,80.34,143.1,228.97,0.00111,0.358,-1.834,-0.297,48.43,3.45,51.39,3.54,65.6,72.4,0.2328,0.1888
2026-05-28 19:30:00,332,150,46.31,48.57,16.29,84.3,160.57,232.45,0.00214,-0.059,-1.111,-0.27,48.11,3.27,51.08,3.46,71.7,54.0,0.2249,0.1923
2026-05-28 19:35:00,344,157,44.77,49.65,15.82,83.97,151.63,209.17,0.00278,-0.364,1.421,-0.175,47.73,3.1,50.76,3.19,65.1,59.7,0.2223,0.1926
2026-05-28 19:40:00,359,162,45.58,51.41,15.94,83.71,164.83,221.83,0.00448,-0.072,0.168,0.475,47.43,2.92,50.53,2.91,68.6,69.9,0.2343,0.2045
2026-05-28 19:45:00,335,153,44.62,49.99,16.77,84.37,150.12,213.93,0.00422,1.352,-0.98,0.738,47.26,2.96,50.33,2.77,64.4,61.6,0.2231,0.1867
2026-05-28 19:50:00,360,166,48.29,49.45,17.42,84.33,153.24,206.54,0.00475,0.342,-0.795,-0.21,47.13,2.85,50.03,2.43,78.5,58.5,0.2388,0.2173
2026-05-28 19:55:00,335,158,45.31,48.4,16.35,83.61,151.22,194.16,0.00406,-1.657,-0.462,-0.163,46.59,1.54,49.56,1.3,67.4,53.2,0.2193,0.1896
2026-05-28 20:00:00,357,170,44.97,48.53,17.09,81.88,168.72,194.69,0.00156,0.047,-0.444,0.647,46.48,1.56,49.48,1.3,66.0,53.7,0.2182,0.201
2026-05-28 20:05:00,324,153,45.4,47.51,17.65,83.63,156.19,223.39,0.00237,0.107,-0.672,0.14,46.38,1.55,49.37,1.36,67.9,49.4,0.2157,0.1839
2026-05-28 20:10:00,318,151,45.19,47.18,17.37,87.32,162.99,229.11,0.00259,-0.17,0.623,0.108,46.33,1.57,49.28,1.43,66.9,48.1,0.2132,0.1798
2026-05-28 20:15:00,340,161,45.06,48.76,17.86,86.15,160.31,213.5,0.00191,0.417,-0.591,0.55,46.41,1.43,49.33,1.38,66.4,54.9,0.2197,0.1912
2026-05-28 20:20:00,334,158,46.02,46.0,18.47,86.78,171.69,226.91,0.00208,-1.965,-0.934,-0.061,46.31,1.36,49.25,1.52,70.4,44.3,0.2117,0.1919
2026-05-28 20:25:00,309,144,41.13,46.89,17.74,83.11,151.7,223.47,0.00345,-1.266,1.759,-0.448,46.11,1.72,49.18,1.59,50.2,47.1,0.1929,0.1587
2026-05-28 20:30:00,345,161,43.49,49.52,17.58,84.82,161.76,232.87,0.00231,1.442,0.716,0.063,45.88,1.69,49.17,1.58,59.2,58.9,0.2153,0.1878
2026-05-28 20:35:00,342,160,44.02,48.32,17.87,87.15,170.09,239.16,0.00158,0.048,-0.896,-0.141,45.72,1.67,49.22,1.53,61.5,52.8,0.2127,0.1882
2026-05-28 20:40:00,317,152,43.58,47.72,17.29,79.93,157.84,224.45,0.00225,-0.115,0.887,-0.372,45.5,1.59,49.19,1.56,59.7,50.3,0.208,0.1729
2026-05-28 20:45:00,347,167,43.79,50.09,17.12,83.1,159.2,201.28,0.00332,-0.515,0.825,-0.394,45.35,1.57,49.25,1.56,60.5,62.3,0.2193,0.1899
2026-05-28 20:50:00,344,165,42.56,49.37,16.51,86.24,161.51,196.26,0.00206,0.841,-0.322,0.088,45.15,1.62,49.25,1.56,55.1,58.0,0.2101,0.1828
2026-05-28 20:55:00,345,164,45.47,49.45,17.3,86.21,151.92,227.12,0.00159,1.526,-0.71,0.612,45.11,1.59,49.23,1.55,68.1,58.5,0.2248,0.196
2026-05-28 21:00:00,353,165,45.61,47.95,17.73,89.6,164.86,221.14,0.0012,-0.285,-1.836,-0.033,44.99,1.42,49.13,1.56,68.7,51.2,0.2187,0.201
2026-05-28 21:05:00,340,162,44.9,45.78,17.23,81.76,147.69,200.99,0.00115,-1.922,-2.029,-0.226,44.92,1.38,48.96,1.69,65.6,43.8,0.2055,0.1907
2026-05-28 21:10:00,308,144,41.76,43.9,17.28,80.61,137.29,236.54,0.00138,-1.687,-0.39,-0.122,44.76,1.52,48.74,1.98,52.2,39.0,0.1833,0.1607
2026-05-28 21:15:00,325,148,41.52,45.0,16.99,85.07,147.1,227.85,0.00119,-0.299,1.772,-0.14,44.58,1.63,48.48,2.05,51.5,41.7,0.1868,0.1687
2026-05-28 21:20:00,324,149,41.17,47.44,17.0,84.63,137.49,226.24,0.00244,0.847,1.23,-0.131,44.39,1.76,48.28,1.9,50.4,49.1,0.1953,0.1669
2026-05-28 21:25:00,318,146,43.22,47.46,16.72,83.63,140.31,241.29,0.00088,0.209,-1.128,-0.429,44.32,1.77,48.1,1.74,58.0,49.1,0.2051,0.1717
2026-05-28 21:30:00,307,142,41.58,45.18,16.14,81.93,136.72,206.34,0.00214,-0.12,-0.139,0.177,44.13,1.8,47.96,1.84,51.7,42.2,0.1879,0.1597
2026-05-28 21:35:00,335,154,42.98,47.18,17.08,81.94,155.85,191.09,0.00103,1.312,0.875,0.385,44.05,1.81,47.85,1.81,56.9,48.1,0.2028,0.1797
2026-05-28 21:40:00,309,140,44.21,46.93,16.91,81.05,149.45,213.5,0.00128,2.066,-0.279,-0.113,43.99,1.78,47.67,1.65,62.4,47.3,0.2075,0.1707
2026-05-28 21:45:00,313,143,47.11,46.62,16.85,88.26,172.36,265.37,0.00203,-0.615,-0.167,-0.461,44.1,1.89,47.53,1.59,74.7,46.1,0.2196,0.1845
2026-05-28 21:50:00,303,137,42.98,46.6,15.99,84.13,170.05,236.95,0.00174,-3.209,1.173,-0.844,43.88,1.68,47.41,1.54,56.9,46.1,0.2003,0.1627
2026-05-28 21:55:00,324,146,40.69,48.97,15.16,81.95,148.46,221.2,0.00103,-7.391,-3.712,-1.633,43.68,1.77,47.43,1.56,48.9,56.0,0.1992,0.1648
2026-05-28 22:00:00,107,51,28.2,39.18,12.72,64.7,112.59,173.06,0.0008,-5.893,-4.572,-1.337,42.98,3.6,47.04,2.28,3.5,12.8,0.1105,0.0378
2026-05-28 22:05:00,131,63,28.9,39.82,12.49,63.24,103.42,165.5,0.00141,0.05,-0.865,-0.202,42.3,4.57,46.72,2.71,5.8,17.6,0.1151,0.0473
2026-05-28 22:10:00,89,39,28.3,37.45,12.32,58.82,95.04,140.74,0.00169,0.543,-0.369,0.227,41.59,5.34,46.32,3.3,3.7,3.4,0.106,0.0315
2026-05-28 22:15:00,110,49,29.99,39.08,12.95,59.46,97.88,147.81,0.00179,1.295,0.926,0.482,40.97,5.78,45.91,3.57,10.5,12.2,0.1172,0.0413
2026-05-28 22:20:00,123,57,30.89,39.3,13.28,60.54,102.14,143.31,0.00094,1.324,0.268,0.494,40.33,6.02,45.63,3.82,15.1,13.7,0.1214,0.0476
2026-05-28 22:25:00,125,55,32.64,39.62,13.93,61.32,111.0,152.66,0.00082,-1.121,-0.439,0.257,39.98,6.22,45.33,4.0,25.0,16.1,0.1293,0.0511
2026-05-28 22:30:00,114,49,28.65,38.42,13.8,64.5,107.6,168.53,0.00092,-2.432,-1.025,-0.343,39.36,6.58,44.87,4.13,4.8,7.9,0.1101,0.0409
2026-05-28 22:35:00,100,45,27.77,37.57,13.25,64.45,109.72,165.68,0.00194,0.497,1.174,0.398,38.69,6.91,44.42,4.32,2.5,3.8,0.1043,0.0349
2026-05-28 22:40:00,121,53,29.64,40.77,14.59,68.21,116.19,150.41,0.00196,2.849,1.785,1.11,38.1,7.07,44.13,4.32,8.8,24.7,0.1208,0.045
2026-05-28 22:45:00,150,63,33.47,41.14,15.47,71.78,111.3,174.52,0.00089,1.466,0.665,0.61,37.67,7.02,43.76,4.17,29.5,27.2,0.1377,0.0629
2026-05-28 22:50:00,136,59,32.57,42.1,15.81,68.05,117.51,160.77,0.00165,-0.708,-0.642,-0.009,37.26,7.01,43.45,4.0,24.7,32.6,0.1371,0.0554
2026-05-28 22:55:00,115,50,32.05,39.86,15.45,64.95,111.06,158.46,0.00089,0.331,0.406,0.167,36.7,6.86,43.05,3.85,21.9,17.8,0.1278,0.0462
2026-05-28 23:00:00,148,65,33.23,42.91,16.14,71.87,121.57,190.32,0.00119,0.265,1.07,0.671,36.18,6.63,42.84,3.71,28.4,36.1,0.1426,0.0615
2026-05-28 23:05:00,137,60,32.58,42.0,16.79,71.89,117.15,186.59,0.00105,-1.045,-0.78,0.306,35.67,6.39,42.69,3.66,24.8,32.2,0.1368,0.0559
2026-05-28 23:10:00,119,54,31.14,41.35,16.76,69.86,114.44,164.88,0.00141,-0.241,-0.462,0.025,35.23,6.32,42.58,3.66,16.6,28.6,0.1288,0.0462
2026-05-28 23:15:00,139,61,32.1,41.07,16.84,71.81,131.65,178.83,0.00163,0.352,-0.232,-0.701,34.84,6.21,42.42,3.63,22.2,26.8,0.1319,0.0558
2026-05-28 23:20:00,129,58,31.85,40.88,15.35,70.81,128.33,174.61,0.00283,0.518,-0.325,-0.551,34.45,6.08,42.14,3.48,20.7,25.5,0.1302,0.0512
2026-05-28 23:25:00,111,53,33.14,40.42,15.74,73.56,128.35,159.7,0.00349,1.883,0.66,0.435,34.03,5.79,41.85,3.31,27.9,22.2,0.1339,0.0459
2026-05-28 23:30:00,154,69,35.61,42.2,16.22,73.74,132.74,179.03,0.00273,0.085,-0.415,-0.19,33.78,5.58,41.73,3.23,37.3,33.2,0.1503,0.0686
2026-05-28 23:35:00,129,56,33.31,39.59,15.36,73.48,116.75,179.45,0.00322,-0.253,-1.131,-0.488,33.38,5.22,41.41,3.04,28.8,15.9,0.1319,0.0537
2026-05-28 23:40:00,152,70,35.11,39.94,15.25,74.69,124.55,201.21,0.00122,0.629,-0.423,0.071,33.0,4.71,41.12,2.82,35.9,18.5,0.1402,0.0667
2026-05-28 23:45:00,146,69,34.57,38.75,15.5,73.8,133.03,180.37,0.00192,0.447,0.015,0.618,32.47,3.65,40.79,2.6,34.1,9.9,0.1339,0.063
2026-05-28 23:50:00,163,75,36.0,39.97,16.48,77.58,142.45,206.44,0.00172,-1.009,-0.565,0.06,32.18,2.99,40.51,2.29,38.2,18.7,0.1439,0.0733
2026-05-28 23:55:00,122,54,32.55,37.62,15.62,73.68,135.92,176.62,0.00141,-1.275,-1.361,-0.583,31.84,2.39,40.04,1.5,24.6,4.0,0.1224,0.0496
2026-05-29 00:00:00,128,58,33.45,37.25,15.32,69.92,127.71,182.05,0.00189,0.981,-0.179,-0.349,32.06,2.28,39.96,1.6,29.4,2.9,0.1246,0.0537
2026-05-29 00:05:00,140,64,34.51,37.26,14.92,70.34,118.03,172.71,0.00314,-0.35,0.276,-0.649,32.3,2.23,39.85,1.69,33.9,2.9,0.1286,0.0605
2026-05-29 00:10:00,155,70,32.75,37.8,14.02,71.29,113.19,172.22,0.00082,-1.076,1.889,-0.278,32.48,2.06,39.87,1.67,25.6,4.8,0.1238,0.0636
2026-05-29 00:15:00,153,74,32.36,41.04,14.37,68.34,104.99,150.19,0.00179,-1.36,0.939,0.237,32.58,1.99,39.95,1.68,23.6,26.6,0.1328,0.0621
2026-05-29 00:20:00,110,55,30.03,39.68,14.5,68.51,112.32,166.39,0.0022,-0.198,0.172,0.403,32.55,2.03,39.97,1.68,10.6,16.6,0.1192,0.0412
2026-05-29 00:25:00,147,70,31.96,41.38,15.17,69.1,117.42,167.27,0.001,-0.792,0.068,-0.181,32.52,2.03,40.04,1.7,21.4,28.7,0.1323,0.0586
2026-05-29 00:30:00,105,52,28.45,39.81,14.13,66.36,122.66,152.63,0.00092,-2.196,-1.022,-0.416,32.51,2.05,40.1,1.66,4.2,17.5,0.1133,0.0373
2026-05-29 00:35:00,142,69,27.57,39.34,14.34,69.93,123.48,174.48,0.0019,0.304,-0.287,0.149,32.5,2.07,40.17,1.58,2.2,14.0,0.1084,0.0489
2026-05-29 00:40:00,112,53,29.06,39.24,14.43,74.17,143.67,178.92,0.00135,0.306,1.045,-0.254,32.48,2.11,40.11,1.59,6.3,13.3,0.114,0.0407
2026-05-29 00:45:00,142,69,28.18,41.43,13.83,73.16,137.17,166.32,0.00158,0.542,0.325,-0.633,32.26,2.27,40.12,1.6,3.4,29.0,0.1167,0.0501
2026-05-29 00:50:00,99,51,30.14,39.89,13.17,70.15,128.06,167.75,0.0027,1.729,0.153,0.042,32.15,2.31,40.03,1.54,11.1,18.1,0.1202,0.0372
2026-05-29 00:55:00,129,65,31.64,41.73,13.92,73.13,135.16,152.16,0.00127,-0.106,0.502,0.77,32.14,2.31,40.11,1.58,19.4,30.8,0.132,0.0512
2026-05-29 01:00:00,113,55,29.93,40.89,14.71,75.61,127.03,165.61,0.00104,-1.274,-0.178,-0.086,32.0,2.34,40.02,1.48,10.1,25.6,0.1224,0.0424
2026-05-29 01:05:00,132,63,29.09,41.38,13.74,75.09,124.28,174.36,0.00243,-1.302,0.098,-0.403,31.85,2.41,40.0,1.44,6.4,28.7,0.1204,0.048
2026-05-29 01:10:00,127,59,27.32,41.09,13.9,71.92,109.55,164.43,0.00316,-1.232,-1.665,-0.044,31.69,2.58,39.99,1.43,1.8,26.9,0.1123,0.0434
2026-05-29 01:15:00,113,53,26.63,38.05,13.66,70.18,114.94,158.98,0.00147,0.433,-0.429,0.072,31.47,2.78,39.86,1.47,1.0,5.9,0.1013,0.0375
2026-05-29 01:20:00,110,53,28.19,40.23,14.04,73.0,119.91,150.95,0.00105,1.682,-0.274,0.386,31.31,2.85,39.83,1.45,3.4,20.9,0.1134,0.0389
2026-05-29 01:25:00,89,39,29.99,37.5,14.43,76.29,119.99,195.53,0.00104,-0.418,-0.78,-0.094,31.18,2.84,39.71,1.52,10.5,3.6,0.1125,0.0332
2026-05-29 01:30:00,83,38,27.35,38.67,13.86,71.94,98.8,175.45,0.00106,-0.047,1.524,0.182,30.84,2.78,39.56,1.44,1.9,9.5,0.1058,0.0284
2026-05-29 01:35:00,106,48,29.9,40.55,14.79,75.33,105.96,157.93,0.00103,0.607,1.382,0.645,30.7,2.73,39.6,1.45,10.0,23.2,0.1212,0.0397
2026-05-29 01:40:00,126,55,28.57,41.44,15.15,75.38,119.67,158.97,0.00207,-0.539,-0.635,0.304,30.42,2.6,39.67,1.5,4.6,29.1,0.1184,0.0451
2026-05-29 01:45:00,136,57,28.82,39.28,15.4,78.78,126.65,193.39,0.00086,1.096,-0.767,0.364,30.18,2.46,39.69,1.49,5.4,13.5,0.1132,0.049
2026-05-29 01:50:00,137,56,30.76,39.9,15.87,80.79,138.75,169.62,0.00086,-0.597,0.418,-0.24,29.97,2.13,39.68,1.49,14.4,18.2,0.1227,0.0525
2026-05-29 01:55:00,98,42,27.62,40.11,14.92,74.36,113.46,150.25,0.0014,0.357,0.325,-0.34,29.76,2.11,39.79,1.43,2.3,19.8,0.1108,0.0338
2026-05-29 02:00:00,110,50,31.47,40.55,15.19,77.35,118.8,180.24,0.00137,2.92,0.352,0.012,29.68,2.0,39.93,1.33,18.4,23.2,0.1276,0.0431
2026-05-29 02:05:00,127,60,33.46,40.81,14.94,72.97,107.16,172.23,0.00161,0.732,-0.33,-0.265,29.63,1.89,40.07,1.21,29.5,25.1,0.1366,0.053
2026-05-29 02:10:00,111,51,32.93,39.89,14.66,75.18,131.08,151.33,0.00126,-1.35,-0.657,-0.341,29.64,1.91,40.16,1.11,26.7,18.1,0.1314,0.0457
2026-05-29 02:15:00,96,48,30.76,39.5,14.26,70.35,123.9,170.57,0.00168,-1.741,-1.574,-0.152,29.58,1.84,40.1,1.1,14.4,15.2,0.1215,0.0371
2026-05-29 02:20:00,98,48,29.45,36.74,14.36,71.51,118.97,161.49,0.00205,-1.109,-1.051,0.02,29.55,1.83,39.98,1.29,7.9,1.7,0.1082,0.0361
2026-05-29 02:25:00,88,42,28.55,37.4,14.3,71.64,109.73,171.86,0.00237,-0.162,-0.092,-0.443,29.41,1.77,39.81,1.36,4.5,3.3,0.1068,0.0316
2026-05-29 02:30:00,85,38,29.13,36.56,13.48,71.75,115.4,172.26,0.00092,1.653,0.824,0.024,29.44,1.76,39.67,1.51,6.6,1.4,0.1065,0.0308
2026-05-29 02:35:00,123,53,31.85,39.05,14.35,73.98,109.95,178.7,0.00103,0.088,1.758,0.313,29.62,1.78,39.66,1.52,20.7,12.0,0.1244,0.0489
2026-05-29 02:40:00,99,41,29.3,40.07,14.1,72.9,118.88,169.92,0.00172,-0.848,0.761,0.225,29.63,1.77,39.7,1.52,7.3,19.5,0.1174,0.0363
2026-05-29 02:45:00,127,52,30.16,40.57,14.8,76.33,125.32,179.59,0.00093,-0.078,-0.005,0.402,29.71,1.75,39.66,1.48,11.2,23.3,0.1223,0.0478
2026-05-29 02:50:00,140,60,29.15,40.06,14.91,78.7,141.83,182.34,0.00131,1.353,-0.429,0.088,29.67,1.75,39.67,1.49,6.7,19.4,0.1168,0.0509
2026-05-29 02:55:00,125,59,32.86,39.71,14.98,77.4,141.61,205.43,0.00166,0.613,0.402,0.005,29.72,1.83,39.58,1.42,26.3,16.8,0.1305,0.0514
2026-05-29 03:00:00,109,51,30.37,40.87,14.92,77.54,132.68,195.62,0.00107,-2.536,0.494,0.194,29.74,1.83,39.58,1.42,12.3,25.4,0.1241,0.0415
2026-05-29 03:05:00,104,48,27.79,40.7,15.37,73.64,105.2,182.4,0.00137,-2.375,0.611,-0.374,29.68,1.87,39.55,1.39,2.5,24.3,0.1131,0.0361
2026-05-29 03:10:00,116,49,25.63,42.09,14.17,74.74,128.02,206.76,0.00085,-0.735,0.787,-0.368,29.61,1.99,39.6,1.45,0.4,32.6,0.1079,0.037
2026-05-29 03:15:00,114,47,26.32,42.27,14.63,73.91,122.9,183.74,0.00224,1.892,0.82,0.256,29.6,2.01,39.77,1.51,0.8,33.5,0.1112,0.0377
2026-05-29 03:20:00,131,52,29.41,43.73,14.68,73.96,129.64,169.17,0.00221,0.878,-0.696,-0.447,29.65,1.99,39.92,1.71,7.8,38.5,0.1286,0.0483
2026-05-29 03:25:00,94,38,28.07,40.88,13.73,73.69,125.8,179.08,0.00374,0.688,0.054,-0.127,29.57,2.02,40.06,1.64,3.1,25.5,0.1148,0.0331
2026-05-29 03:30:00,136,61,30.79,43.84,14.43,74.99,131.15,153.73,0.00173,2.42,1.685,0.526,29.71,1.97,40.27,1.78,14.6,38.8,0.135,0.0522
2026-05-29 03:35:00,144,62,32.91,44.25,14.79,78.32,130.09,147.65,0.00128,1.719,-0.628,0.265,29.84,2.08,40.43,1.96,26.6,39.8,0.1456,0.0593
2026-05-29 03:40:00,151,65,34.22,42.58,14.96,79.78,128.5,197.69,0.00248,-0.535,-1.348,-0.055,30.07,2.24,40.48,2.0,32.8,34.8,0.1457,0.0646
2026-05-29 03:45:00,136,59,31.84,41.56,14.68,80.67,120.34,203.4,0.00181,-0.289,-0.033,-0.19,30.2,2.25,40.57,1.99,20.6,29.9,0.1323,0.0543
2026-05-29 03:50:00,157,69,33.65,42.52,14.58,81.46,137.63,199.26,0.00188,1.598,0.949,0.355,30.32,2.36,40.68,2.03,30.4,34.5,0.143,0.0661
2026-05-29 03:55:00,179,80,35.04,43.45,15.39,83.7,154.33,186.66,0.00199,-1.237,-0.789,-0.01,30.63,2.47,40.82,2.1,35.7,37.7,0.1523,0.0784
2026-05-29 04:00:00,126,60,31.17,40.94,14.56,76.49,149.84,190.61,0.00273,-0.936,-1.338,0.221,30.62,2.47,40.84,2.1,16.8,25.9,0.1276,0.0491
2026-05-29 04:05:00,118,55,33.17,40.78,15.83,80.17,142.37,190.34,0.00115,0.754,0.428,0.734,30.61,2.46,40.83,2.1,28.1,24.8,0.1352,0.0491
2026-05-29 04:10:00,139,66,32.68,41.79,16.02,81.33,138.28,207.34,0.00095,-0.855,0.015,0.142,30.59,2.45,40.91,2.1,25.3,31.2,0.1366,0.0566
2026-05-29 04:15:00,132,61,31.46,40.81,16.11,79.99,141.15,218.32,0.00197,-0.999,-0.425,-0.057,30.62,2.45,40.97,2.08,18.3,25.0,0.1284,0.0517
2026-05-29 04:20:00,125,55,30.68,40.94,15.91,77.83,136.34,190.34,0.00126,0.358,0.294,0.382,30.67,2.44,41.14,1.87,14.0,25.9,0.1256,0.0481
